"Station","Date.local.","Tmax.C.","Period.Hrs.","Tmin.C.","Period.Hrs..1","Tgmin.C.","Period.Hrs..2","Tmean.C.","RHmean...","Period.Hrs..3","Freq"
"Dunedin, Musselburgh Ews","20110830:0900",11.9,24,7,24,2.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110831:0900",13,24,4.5,24,-0.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110901:0900",12.8,24,3.6,24,-0.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110902:0900",8.4,24,2.6,24,-2.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110903:0900",11.5,24,5.2,24,3.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110904:0900",12.5,24,7.8,24,4.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110905:0900",15,24,4.2,24,-1.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110906:0900",14.6,24,3.5,24,-2.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110907:0900",16.4,24,8.9,24,3.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110908:0900",12.5,24,7.8,24,2.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110909:0900",12.9,24,5.2,24,0.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110910:0900",14.8,24,10,24,4.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110911:0900",14.7,24,10,24,7.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110912:0900",16.3,24,8.6,24,7.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110913:0900",12,24,3.8,24,1.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110914:0900",9.5,24,3.4,24,0.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110915:0900",11.5,24,6,24,3.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110916:0900",12.4,24,4.9,24,0.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110917:0900",11,24,1.3,24,-3.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110918:0900",11.6,24,2.5,24,-2.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110919:0900",13.1,24,7.9,24,3.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110920:0900",11.1,24,6.8,24,3.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110921:0900",11.1,24,5.4,24,1.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110922:0900",10.7,24,7.2,24,5.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110923:0900",12.4,24,8.3,24,7.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110924:0900",13.1,24,6.7,24,2.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110925:0900",13.4,24,2.4,24,-0.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110926:0900",8.9,24,4.1,24,1.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110927:0900",12.9,24,7.5,24,0.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110928:0900",17.6,24,6.7,24,2.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110929:0900",16.4,24,8.4,24,6.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20110930:0900",13.9,24,6.3,24,0.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111001:0900",12.6,24,6.7,24,0.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111002:0900",16.3,24,10.8,24,5.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111003:0900",22.7,24,6.2,24,-0.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111004:0900",12.7,24,7,24,6.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111005:0900",9.2,24,6.6,24,5.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111006:0900",10.3,24,6.8,24,3.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111007:0900",11.6,24,6.7,24,-0.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111008:0900",11.4,24,4.8,24,1.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111009:0900",11.6,24,4.1,24,-1.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111010:0900",11.6,24,6.3,24,5.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111011:0900",12.4,24,9.2,24,9.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111012:0900",16,24,6.8,24,1.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111013:0900",14.8,24,4.2,24,-0.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111014:0900",16.1,24,7.6,24,5.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111015:0900",11.7,24,7,24,6.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111016:0900",10.1,24,5.5,24,1.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111017:0900",13.7,24,8,24,6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111018:0900",14.4,24,8.6,24,8.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111019:0900",8.9,24,7.4,24,6.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111020:0900",12,24,7.1,24,3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111021:0900",21.4,24,11.1,24,10.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111022:0900",12.1,24,8.6,24,7.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111023:0900",13.7,24,8,24,2.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111024:0900",16.5,24,8.9,24,3.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111025:0900",23,24,7,24,3.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111026:0900",11.5,24,5.6,24,0.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111027:0900",14,24,1.7,24,-3.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111028:0900",13.8,24,5.1,24,-0.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111029:0900",14.1,24,8.9,24,6.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111030:0900",18,24,11.1,24,9.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111031:0900",17.3,24,11.7,24,11.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111101:0900",26,24,13.6,24,10.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111102:0900",16.3,24,7.8,24,8.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111103:0900",12.1,24,5.9,24,2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111104:0900",13.1,24,6.7,24,2.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111105:0900",13.7,24,1.2,24,-0.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111106:0900",13.4,24,4.1,24,1.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111107:0900",15.2,24,10.4,24,8.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111108:0900",18.2,24,12.1,24,9.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111109:0900",16.8,24,7.1,24,3.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111110:0900",12.3,24,8.9,24,7.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111111:0900",12.8,24,10,24,8.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111112:0900",14.1,24,9.4,24,9.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111113:0900",14.1,24,6,24,2.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111114:0900",13.4,24,6.3,24,2.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111115:0900",14.7,24,7.8,24,4.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111116:0900",16,24,8.4,24,5.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111117:0900",15.6,24,4.4,24,-0.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111118:0900",17,24,6,24,3.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111119:0900",13,24,7.3,24,5.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111120:0900",15.6,24,10.3,24,9.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111121:0900",14.8,24,7.5,24,8.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111122:0900",14.6,24,6.2,24,3.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111123:0900",19.7,24,12.2,24,8.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111124:0900",18,24,8.6,24,6.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111125:0900",17.1,24,9.9,24,6.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111126:0900",21.9,24,7.1,24,5.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111127:0900",14.5,24,8.2,24,3.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111128:0900",21.3,24,13.5,24,11.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111129:0900",24,24,8.1,24,5.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111130:0900",14.1,24,9.6,24,6.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111201:0900",17.6,24,10.6,24,5.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111202:0900",25.5,24,14,24,6.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111203:0900",20.9,24,13.1,24,9.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111204:0900",21.9,24,11.8,24,5.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111205:0900",16.9,24,9.5,24,5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111206:0900",14.8,24,10,24,7.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111207:0900",12.5,24,9.5,24,8.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111208:0900",13.6,24,9,24,8.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111209:0900",16.8,24,10.9,24,10.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111210:0900",15.9,24,10.5,24,6.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111211:0900",17.9,24,13.5,24,12.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111212:0900",17,24,13.5,24,13.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111213:0900",21.4,24,12.1,24,11.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111214:0900",15.8,24,10.3,24,11.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111215:0900",21.3,24,12.5,24,13.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111216:0900",15.7,24,8.9,24,9.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111217:0900",11.4,24,8.1,24,7.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111218:0900",11.9,24,8.2,24,8.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111219:0900",11.4,24,6.2,24,3.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111220:0900",15.4,24,9.3,24,9.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111221:0900",14.4,24,7.7,24,4.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111222:0900",18.6,24,12.8,24,11.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111223:0900",17,24,10.6,24,7.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111224:0900",19.2,24,11.5,24,7.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111225:0900",20.8,24,14,24,11.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111226:0900",21.9,24,13.3,24,9.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111227:0900",22.3,24,12,24,7.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111228:0900",24.3,24,13.5,24,9.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111229:0900",22.2,24,12.1,24,7.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111230:0900",17.4,24,12.2,24,11.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20111231:0900",15.6,24,7.2,24,1.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120101:0900",17.6,24,11.9,24,9.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120102:0900",19.4,24,10.6,24,8.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120103:0900",14.9,24,6.9,24,3.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120104:0900",15.5,24,11.4,24,7.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120105:0900",20.6,24,15.2,24,13.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120106:0900",21.9,24,9.6,24,5.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120107:0900",18.7,24,11.6,24,9.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120108:0900",17.2,24,12.8,24,10.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120109:0900",17.7,24,13,24,11.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120110:0900",18.1,24,13.1,24,11.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120111:0900",17,24,12.7,24,10.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120112:0900",18,24,12.6,24,13,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120113:0900",19.2,24,13.4,24,13.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120114:0900",16.8,24,12,24,10.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120115:0900",20.5,24,7.8,24,5.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120116:0900",17.1,24,7.5,24,4.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120117:0900",17.3,24,11.2,24,8.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120118:0900",20.2,24,12.2,24,8.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120119:0900",24.6,24,12.3,24,8.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120120:0900",26.7,24,7.4,24,2.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120121:0900",22.1,24,10.7,24,6.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120122:0900",16.7,24,9,24,6.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120123:0900",13.8,24,8.1,24,6.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120124:0900",16.2,24,10.6,24,10.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120125:0900",16.9,24,11.9,24,11.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120126:0900",18.6,24,11.5,24,7.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120127:0900",24.8,24,4.7,24,3.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120128:0900",17.4,24,8.1,24,4.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120129:0900",25,24,12.4,24,11.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120130:0900",16.9,24,9.4,24,5.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120131:0900",22.1,24,12.4,24,10.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120201:0900",26.6,24,11.1,24,11,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120202:0900",14.6,24,9.3,24,5.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120203:0900",15.4,24,11.6,24,11.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120204:0900",16.9,24,13.7,24,13.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120205:0900",17.4,24,14.4,24,14.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120206:0900",18.2,24,14.8,24,13.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120207:0900",18.5,24,14,24,12.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120208:0900",18.1,24,13.8,24,12.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120209:0900",19,24,14.4,24,14.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120210:0900",18.3,24,9.7,24,7.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120211:0900",13.2,24,9,24,4.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120212:0900",15,24,10.3,24,7.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120213:0900",14.4,24,10.1,24,6.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120214:0900",15.6,24,11.2,24,10.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120215:0900",15.2,24,11.4,24,11.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120216:0900",14.7,24,8.3,24,3.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120217:0900",18,24,11.5,24,9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120218:0900",19,24,13.2,24,10.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120219:0900",15,24,8.7,24,8.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120220:0900",14.1,24,9.5,24,9.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120221:0900",20.9,24,13.4,24,11.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120222:0900",21.7,24,12.7,24,10.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120223:0900",13.6,24,12.1,24,12.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120224:0900",13.5,24,10.4,24,7.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120225:0900",17.2,24,10.2,24,7.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120226:0900",16.9,24,9.2,24,6.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120227:0900",17,24,11.1,24,11.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120228:0900",17.6,24,9.9,24,7.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120229:0900",15.9,24,11.4,24,11.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120301:0900",14.9,24,8.2,24,7.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120302:0900",13.1,24,7.7,24,6.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120303:0900",13.8,24,9.6,24,8.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120304:0900",12.3,24,9.3,24,8.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120305:0900",15.2,24,8.7,24,4.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120306:0900",16.1,24,11.5,24,10.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120307:0900",22.4,24,10.4,24,10.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120308:0900",13.2,24,3.5,24,-0.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120309:0900",14.6,24,8.4,24,8.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120310:0900",16.4,24,11.5,24,10.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120311:0900",16.5,24,12.2,24,12.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120312:0900",13.8,24,9,24,7.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120313:0900",17.1,24,7.8,24,5.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120314:0900",14.7,24,5.6,24,1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120315:0900",19,24,8.4,24,9.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120316:0900",15.3,24,4.5,24,-0.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120317:0900",15.2,24,7.6,24,6.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120318:0900",21.8,24,10.9,24,6.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120319:0900",17.8,24,6.9,24,2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120320:0900",15.1,24,4.6,24,-0.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120321:0900",15.2,24,8.6,24,7.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120322:0900",15.7,24,10.9,24,9.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120323:0900",20.8,24,10.3,24,6.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120324:0900",18.4,24,13,24,12.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120325:0900",19.4,24,9.9,24,6.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120326:0900",13.7,24,5.9,24,2.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120327:0900",19,24,7.2,24,2.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120328:0900",20.8,24,9.3,24,5.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120329:0900",15.9,24,5.8,24,1.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120330:0900",16.3,24,7.7,24,3.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120331:0900",14.5,24,7,24,2.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120401:0900",17,24,8.6,24,6.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120402:0900",20.7,24,10,24,6.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120403:0900",17.2,24,9.6,24,6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120404:0900",16.8,24,10.3,24,10.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120405:0900",17,24,10.1,24,7.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120406:0900",18.4,24,7.8,24,3.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120407:0900",17.1,24,8.3,24,3.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120408:0900",14.7,24,6.7,24,1.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120409:0900",22.4,24,10.9,24,10.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120410:0900",16.5,24,12.4,24,7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120411:0900",14,24,6.5,24,3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120412:0900",13.1,24,3.6,24,-1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120413:0900",15.7,24,7,24,3.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120414:0900",18.3,24,10,24,8.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120415:0900",15.6,24,8.1,24,5.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120416:0900",17,24,11.6,24,7.8,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120417:0900",21.3,24,9.6,24,6.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120418:0900",12.9,24,5.2,24,-0.3,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120419:0900",14.8,24,9.5,24,7.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120420:0900",14.8,24,5.6,24,0.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120421:0900",14.5,24,7.6,24,2.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120422:0900",17.7,24,8.7,24,2.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120423:0900",17.6,24,8.1,24,2.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120424:0900",18.8,24,8.8,24,3.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120425:0900",18.7,24,9,24,3.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120426:0900",21.2,24,7.1,24,1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120427:0900",17.4,24,11,24,6.7,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120428:0900",15.3,24,9.3,24,6.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120429:0900",15.9,24,9.7,24,6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120430:0900",18.5,24,4.7,24,1.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120501:0900",7.8,24,4.1,24,1.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120502:0900",8.2,24,5,24,3.6,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120503:0900",10.7,24,1.8,24,-2.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120504:0900",16,24,5.1,24,0.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120505:0900",14.8,24,9.4,24,6.1,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120506:0900",14.7,24,8.1,24,3.2,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120507:0900",13.1,24,4.6,24,-0.5,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120508:0900",13.9,24,6.4,24,1.9,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120509:0900",15,24,8.6,24,6.4,24,NA,NA,NA,"D"
"Dunedin, Musselburgh Ews","20120510:0900",10.3,24,8.7,24,8,24,NA,NA,NA,"D"
